"49896";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-26T00:00:00Z";"45.3167";"-23.55"
"49897";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-27T00:00:00Z";"46.5333";"-20.6333"
"49898";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-28T00:00:00Z";"46.8667";"-18.6167"
"49899";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-29T00:00:00Z";"46.95";"-17.1167"
"49900";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-30T00:00:00Z";"47.5167";"-15.7333"
"49901";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-31T00:00:00Z";"48.45";"-12.7667"
"49902";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-6-1T00:00:00Z";"48.2";"-11.6"
"49903";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-6-2T00:00:00Z";"48.5333";"-9.13333"
"49895";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-25T00:00:00Z";"43.8667";"-26.7"
"49894";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-24T00:00:00Z";"41.8833";"-29.5"
"49893";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-23T00:00:00Z";"40.6833";"-31.4"
"49885";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-14T00:00:00Z";"28.6833";"-36.4"
"49886";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-15T00:00:00Z";"30.2833";"-36.4"
"49887";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-17T00:00:00Z";"33.4";"-35.0833"
"49888";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-18T00:00:00Z";"34.9167";"-34.4167"
"49889";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-19T00:00:00Z";"36.6";"-33.3667"
"49890";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-20T00:00:00Z";"37.55";"-32.8167"
"49891";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-21T00:00:00Z";"38.9";"-32.4833"
"49892";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-22T00:00:00Z";"39.9167";"-32.2167"
"49904";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-6-3T00:00:00Z";"48.5333";"-8.88"
"49905";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-6-4T00:00:00Z";"49.2333";"-8.24"
"49917";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-6-16T00:00:00Z";"49.65";"-5.2"
"49918";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-6-17T00:00:00Z";"49.9833";NULL
"49919";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-6-18T00:00:00Z";"50.2167";NULL
"49920";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-6-19T00:00:00Z";"50.3167";NULL
"49921";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-6-20T00:00:00Z";"50.3167";NULL
"49756";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-11-26T00:00:00Z";"-7.88333";"102.867"
"49753";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-11-23T00:00:00Z";"-6.31667";"103.35"
"49754";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-11-24T00:00:00Z";"-6.58333";"103.267"
"49916";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-6-15T00:00:00Z";"49.2333";"-6.2"
"49915";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-6-14T00:00:00Z";"49.3";"-6.03"
"49914";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-6-13T00:00:00Z";"49.2167";"-7"
"49906";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-6-5T00:00:00Z";"49.3";"-8.04"
"49907";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-6-6T00:00:00Z";"49.1833";"-7.9"
"49908";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-6-7T00:00:00Z";"49.3167";"-8.39"
"49909";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-6-8T00:00:00Z";"48.9";"-7.56"
"49910";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-6-9T00:00:00Z";"49.2333";"-8.53"
"49911";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-6-10T00:00:00Z";"49.4667";"-9.44"
"49912";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-6-11T00:00:00Z";"49.6167";"-8.64"
"49913";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-6-12T00:00:00Z";"49.42";"-7.82"
"49755";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1790-11-25T00:00:00Z";"-7.16667";"103.05"
"49836";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-3-25T00:00:00Z";"-22.95";"4.83"
"49848";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-7T00:00:00Z";"-11.7333";"-7.65"
"49849";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-8T00:00:00Z";"-10.2667";"-9.08333"
"49850";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-9T00:00:00Z";"-9.2";"-10.4"
"49851";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-10T00:00:00Z";"-8.16667";"-13.25"
"49852";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-11T00:00:00Z";"-7.21667";"-14.1833"
"49853";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-12T00:00:00Z";"-6.2";"-15.1167"
"49859";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-18T00:00:00Z";"-0.7";"-20.5667"
"49860";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-19T00:00:00Z";"0.1";"-21.3667"
"49847";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-6T00:00:00Z";"-13.0833";"-6.36667"
"49846";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-5T00:00:00Z";"-14.3167";"-5.25"
"49845";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-4T00:00:00Z";"-15.3";"-4.26667"
"49837";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-3-26T00:00:00Z";"-21.8333";"3.61"
"49838";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-3-27T00:00:00Z";"-20.8167";"2.52"
"49839";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-3-28T00:00:00Z";"-19.8";"1.1"
"49840";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-3-29T00:00:00Z";"-18.6667";"-0.2"
"49841";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-3-30T00:00:00Z";"-17.6833";"-1.42"
"49842";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-3-31T00:00:00Z";"-16.6667";"-2.69"
"49843";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-1T00:00:00Z";"-16.3333";"-3.92"
"49844";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-2T00:00:00Z";NULL;NULL
"49861";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-20T00:00:00Z";"1.63333";"-21.9167"
"49862";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-4-21T00:00:00Z";"2.58333";"-22.4167"
"49875";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-4T00:00:00Z";"13.5167";"-32.9333"
"49876";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-5T00:00:00Z";"14.3833";"-33.2667"
"49877";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-6T00:00:00Z";"15.4";"-33.6167"
"49878";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-7T00:00:00Z";"17.0333";"-34.0333"
"49879";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-8T00:00:00Z";"18.6";"-34.4833"
"49880";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-9T00:00:00Z";"20.3167";"-34.8833"
"49881";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-10T00:00:00Z";"21.9833";"-35.3833"
"49882";"Gouverneur Generaal de Klerk";"8296.3";"Batavia";"Rammekens";"1791-5-11T00:00:00Z";"23.45";"-36.05"
